cell_lon,cell_lat,wind_speed,is_natura2000,dist_to_nearest_turbine_m,population_density
5.695301204819277,51.69520883534137,3.762245834679752,0,13802,431
5.717020080321285,51.69520883534137,3.740892840176995,0,12357,269
5.738738955823294,51.69520883534137,3.7196587912266654,0,10927,269
5.760457831325302,51.69520883534137,3.698503320368009,0,9519,269
5.782176706827309,51.69520883534137,3.6773344611792655,0,8145,269
5.803895582329318,51.69520883534137,3.656021793057713,0,6826,269
5.825614457831326,51.69520883534137,3.6344118429836394,0,5599,269
5.847333333333333,51.69520883534137,3.6123444747501225,0,4541,269
5.869052208835342,51.69520883534137,3.589668991124758,0,3795,269
5.89077108433735,51.69520883534137,3.566258787857645,0,3564,269
5.912489959839357,51.69520883534137,3.5420236069310977,0,3938,269
5.934208835341366,51.69520883534137,3.516918705568905,0,4778,269
5.955927710843374,51.69520883534137,3.4909505500047504,0,5888,269
5.977646586345382,51.69520883534137,3.464178925673451,0,7142,374
5.99936546184739,51.69520883534137,3.436715603987559,0,8478,374
3.3713815261044178,51.711951807228914,7.571359845530505,0,16959,0
3.393100401606426,51.711951807228914,7.54918366068755,0,18452,0
3.4148192771084336,51.711951807228914,7.530263286270378,0,19946,0
3.436538152610442,51.711951807228914,7.515124754934401,0,19146,0
3.45825702811245,51.711951807228914,7.503599824420088,0,17878,0
3.479975903614458,51.711951807228914,7.494753110608729,0,16649,0
3.501694779116466,51.711951807228914,7.486862986827511,1,15469,0
3.523413654618474,51.711951807228914,7.477469346994806,1,14349,0
3.5451325301204824,51.711951807228914,7.463498545069793,1,13248,0
3.56685140562249,51.711951807228914,7.441470533811819,1,12059,0
3.588570281124498,51.711951807228914,7.407785083109128,1,10935,0
3.6102891566265054,51.711951807228914,7.35907321566797,1,9834,0
3.632008032128514,51.711951807228914,7.292587744944059,1,8749,0
3.6537269076305225,51.711951807228914,7.206594998593998,1,7420,0
3.67544578313253,51.711951807228914,7.100721038375276,1,6160,0
3.6971646586345375,51.711951807228914,6.976202582346472,0,5034,151
3.7188835341365465,51.711951807228914,6.835997358711931,1,4153,151
3.740602409638554,51.711951807228914,6.684721367295392,0,3697,151
3.7623212851405614,51.711951807228914,6.5284003341987225,0,3820,151
3.7840401606425695,51.711951807228914,6.374046686990044,0,4476,151
3.8057590361445786,51.711951807228914,6.229097710737207,0,5475,151
3.8274779116465862,51.711951807228914,6.100770985885269,0,4885,151
3.8491967871485935,51.711951807228914,5.995406242231039,0,3990,151
3.8709156626506025,51.711951807228914,5.917866247602381,0,3534,151
3.89263453815261,51.711951807228914,5.871062867317525,0,3683,151
3.9143534136546183,51.711951807228914,5.855659253500064,0,4377,151
3.936072289156627,51.711951807228914,5.869977861005896,0,3374,151
3.9577911646586346,51.711951807228914,5.910120021190518,0,2308,151
3.9795100401606422,51.711951807228914,5.970279640024005,0,1944,151
4.001228915662651,51.711951807228914,6.043214237479254,1,2596,0
4.0229477911646585,51.711951807228914,6.12082307722227,1,3769,0
4.044666666666667,51.711951807228914,6.194775449178144,1,5117,0
4.066385542168675,51.711951807228914,6.257132043297412,0,6532,198
4.088104417670683,51.711951807228914,6.30090772527549,0,5159,198
4.109823293172691,51.711951807228914,6.320533378358988,0,3782,198
4.131542168674699,51.711951807228914,6.312186237228778,0,2549,198
4.153261044176707,51.711951807228914,6.273970963724812,0,1788,198
4.174979919678715,51.711951807228914,6.2059465960308415,0,1705,198
4.196698795180723,51.711951807228914,6.1100067401850175,0,2645,198
4.218417670682731,51.711951807228914,5.989631424247155,0,3909,198
4.240136546184739,51.711951807228914,5.849538369055155,0,4093,198
4.261855421686747,51.711951807228914,5.695268436074674,0,4536,198
4.283574297188755,51.711951807228914,5.532744031961444,0,5376,198
4.305293172690764,51.711951807228914,5.367839706262982,0,5570,198
4.327012048192771,51.711951807228914,5.206000784570231,1,4677,0
4.348730923694779,51.711951807228914,5.051938819885997,1,3370,0
4.370449799196788,51.711951807228914,4.909422676188561,1,1897,0
4.392168674698795,51.711951807228914,4.781172458806271,1,484,0
4.413887550200803,51.711951807228914,4.66885187912892,1,1080,0
4.435606425702812,51.711951807228914,4.573144609231937,1,1549,0
4.457325301204819,51.711951807228914,4.49389306148684,1,1718,0
4.479044176706827,51.711951807228914,4.43027457034397,1,387,0
4.500763052208836,51.711951807228914,4.380990224960808,0,207,336
4.522481927710844,51.711951807228914,4.344445029626938,0,514,336
4.544200803212852,51.711951807228914,4.318903628157807,0,1276,336
4.56591967871486,51.711951807228914,4.302612303989608,1,2345,336
4.587638554216868,51.711951807228914,4.2938842223422,1,960,336
4.609357429718876,51.711951807228914,4.291150055948712,1,727,0
4.631076305220883,51.711951807228914,4.292979751117125,1,1492,239
4.652795180722892,51.711951807228914,4.29808313968224,0,163,297
4.6745140562249,51.711951807228914,4.305297569286346,0,1470,297
4.696232931726907,51.711951807228914,4.313570065044264,0,2863,297
4.717951807228916,51.711951807228914,4.321940157666101,0,4254,297
4.7396706827309245,51.711951807228914,4.329527786319072,0,5641,297
4.761389558232932,51.711951807228914,4.335528891181452,0,6571,297
4.78310843373494,51.711951807228914,4.339219634351461,0,5509,297
4.8048273092369485,51.711951807228914,4.339968729243625,1,4694,297
4.826546184738956,51.711951807228914,4.3372561649017625,1,4246,297
4.848265060240964,51.711951807228914,4.330695705356346,0,4097,829
4.869983935742972,51.711951807228914,4.320057944106757,0,4473,829
4.89170281124498,51.711951807228914,4.305290422830965,0,5267,829
4.913421686746988,51.711951807228914,4.286531403872719,0,5335,829
4.935140562248996,51.711951807228914,4.264114327015227,0,4650,779
4.956859437751005,51.711951807228914,4.238560763571722,0,4391,779
4.978578313253012,51.711951807228914,4.210560747297876,0,4632,779
5.00029718875502,51.711951807228914,4.180940614008197,0,4715,779
5.022016064257029,51.711951807228914,4.150619789750147,0,3215,292
5.0437349397590365,51.711951807228914,4.12055918479496,0,1717,779
5.065453815261044,51.711951807228914,4.09170483584388,0,255,779
5.087172690763053,51.711951807228914,4.064931074026614,0,687,779
5.1088915662650605,51.711951807228914,4.040987703026092,0,2068,584
5.130610441767068,51.711951807228914,4.0204554204351055,0,3548,584
5.152329317269077,51.711951807228914,4.003713028980214,0,5040,584
5.174048192771085,51.711951807228914,3.990918935855424,0,6537,584
5.195767068273092,51.711951807228914,3.982008144379317,0,5111,584
5.217485943775101,51.711951807228914,3.976704548731779,0,3610,584
5.239204819277109,51.711951807228914,3.974547007350034,0,2109,1468
5.260923694779117,51.711951807228914,3.974926541319777,0,609,1468
5.282642570281125,51.711951807228914,3.977131197345705,0,558,1468
5.304361445783133,51.711951807228914,3.9803946999626687,0,1233,1468
5.326080321285141,51.711951807228914,3.9839450089369537,0,2644,1468
5.3477991967871485,51.711951807228914,3.9870492570122265,0,4118,1468
5.369518072289157,51.711951807228914,3.989052190174938,0,5607,1468
5.391236947791165,51.711951807228914,3.989406062102144,0,6933,1468
5.4129558232931725,51.711951807228914,3.987690834100873,0,8220,1468
5.434674698795181,51.711951807228914,3.983624398954401,0,9569,1468
5.45639357429719,51.711951807228914,3.977063300787933,0,10958,1468
5.478112449799197,51.711951807228914,3.967995011483928,0,12373,1468
5.499831325301205,51.711951807228914,3.956523225934525,0,13806,363
5.521550200803214,51.711951807228914,3.9428478596298464,0,15252,363
5.543269076305221,51.711951807228914,3.92724149966849,0,16707,363
5.564987951807229,51.711951807228914,3.91002401312882,0,18170,363
5.5867068273092375,51.711951807228914,3.891536896087788,0,19639,363
5.608425702811245,51.711951807228914,3.872118787359568,0,20086,431
5.630144578313253,51.711951807228914,3.852083395460333,0,18644,431
5.6518634538152615,51.711951807228914,3.83170090236542,0,17213,431
5.67358232931727,51.711951807228914,3.8111837067547256,0,15794,431
5.695301204819277,51.711951807228914,3.790677138590417,0,14393,431
5.717020080321285,51.711951807228914,3.770255503294689,0,13014,269
5.738738955823294,51.711951807228914,3.7499234947389866,0,11666,269
5.760457831325302,51.711951807228914,3.729622665031056,0,10359,269
5.782176706827309,51.711951807228914,3.70924228536349,0,9114,269
5.803895582329318,51.711951807228914,3.688633616744188,0,7957,269
5.825614457831326,51.711951807228914,3.6676263742525697,0,6933,269
5.847333333333333,51.711951807228914,3.6460460462001576,0,6111,269
5.869052208835342,51.711951807228914,3.623730735292456,0,5580,269
5.89077108433735,51.711951807228914,3.600546317194208,0,5425,269
5.912489959839357,51.711951807228914,3.5763989391756987,0,5678,269
5.934208835341366,51.711951807228914,3.5512441723670403,1,6289,269
5.955927710843374,51.711951807228914,3.5250924463537583,0,7168,374
5.977646586345382,51.711951807228914,3.498010698661425,0,8230,374
5.99936546184739,51.711951807228914,3.4701204369414387,0,9412,374
3.4148192771084336,51.72869477911647,7.510660408285034,0,20200,0
3.436538152610442,51.72869477911647,7.498591547724978,0,20173,0
3.45825702811245,51.72869477911647,7.490074027607421,0,18974,0
3.479975903614458,51.72869477911647,7.484314316916086,0,17821,0
3.501694779116466,51.72869477911647,7.479786913670896,0,16724,0
3.523413654618474,51.72869477911647,7.474272676444875,1,15570,0
3.5451325301204824,51.72869477911647,7.464968073210276,1,14407,0
3.56685140562249,51.72869477911647,7.448670568717802,1,13312,0
3.588570281124498,51.72869477911647,7.422037937880037,1,12194,0
3.6102891566265054,51.72869477911647,7.381909379583498,1,10951,0
3.632008032128514,51.72869477911647,7.3256648962657085,1,9685,0
3.6537269076305225,51.72869477911647,7.251588307076977,1,8496,0
3.67544578313253,51.72869477911647,7.1591908790686025,1,7421,0
3.6971646586345375,51.72869477911647,7.049449373692751,1,6518,0
3.7188835341365465,51.72869477911647,6.924916184337567,1,5864,151
3.740602409638554,51.72869477911647,6.78967078632045,1,5551,151
3.7623212851405614,51.72869477911647,6.649099893781276,0,5634,151
3.7840401606425695,51.72869477911647,6.509515908291707,0,6097,151
3.8057590361445786,51.72869477911647,6.377645795571684,0,6864,151
3.8274779116465862,51.72869477911647,6.260041553372141,0,6357,151
3.8491967871485935,51.72869477911647,6.162475674712654,0,5699,151
3.8709156626506025,51.72869477911647,6.089388487319035,0,5389,151
3.89263453815261,51.72869477911647,6.043448578992821,0,5488,151
3.9143534136546183,51.72869477911647,6.0252738628792,0,5710,151
3.936072289156627,51.72869477911647,6.033341562254406,0,4695,151
3.9577911646586346,51.72869477911647,6.064093546317048,0,3998,151
3.9795100401606422,51.72869477911647,6.112222166164132,1,3800,0
4.001228915662651,51.72869477911647,6.171103726427003,1,4171,0
4.0229477911646585,51.72869477911647,6.233333862757146,1,4986,0
4.044666666666667,51.72869477911647,6.291312256763316,1,6069,198
4.066385542168675,51.72869477911647,6.337823228235799,0,6939,198
4.088104417670683,51.72869477911647,6.3665629867557225,0,6051,198
4.109823293172691,51.72869477911647,6.372572477103289,0,4930,198
4.131542168674699,51.72869477911647,6.352545496939819,0,4062,198
4.153261044176707,51.72869477911647,6.304993914900659,0,3568,198
4.174979919678715,51.72869477911647,6.230264412637078,0,3415,198
4.196698795180723,51.72869477911647,6.130413452062287,0,2521,198
4.218417670682731,51.72869477911647,6.0089584591055125,0,2158,198
4.240136546184739,51.72869477911647,5.870532834612621,0,2258,198
4.261855421686747,51.72869477911647,5.720479610453842,1,2987,198
4.283574297188755,51.72869477911647,5.564422618063214,1,4153,0
4.305293172690764,51.72869477911647,5.407854323273414,1,5484,0
4.327012048192771,51.72869477911647,5.255775741230972,1,4153,336
4.348730923694779,51.72869477911647,5.112416330880399,1,2659,0
4.370449799196788,51.72869477911647,4.9810513301651085,1,1181,0
4.392168674698795,51.72869477911647,4.863922012584955,0,114,336
4.413887550200803,51.72869477911647,4.762252518799439,0,701,336
4.435606425702812,51.72869477911647,4.676346930083842,0,2121,336
4.457325301204819,51.72869477911647,4.605743438517436,0,2269,336
4.479044176706827,51.72869477911647,4.549399549475602,0,1533,336
4.500763052208836,51.72869477911647,4.505883210536092,0,1881,336
4.522481927710844,51.72869477911647,4.473548911956721,0,2362,336
4.544200803212852,51.72869477911647,4.450684002779292,0,2643,336
4.56591967871486,51.72869477911647,4.435617400782589,0,2540,336
4.587638554216868,51.72869477911647,4.426789350619952,0,1235,336
4.609357429718876,51.72869477911647,4.422786038536971,0,765,336
4.631076305220883,51.72869477911647,4.422346264368909,0,1812,1574
4.652795180722892,51.72869477911647,4.424348966320015,1,2025,1574
4.6745140562249,51.72869477911647,4.427790456416711,1,2531,1574
4.696232931726907,51.72869477911647,4.431759180850801,1,3636,292
4.717951807228916,51.72869477911647,4.435414125647069,1,4953,297
4.7396706827309245,51.72869477911647,4.437971035276858,1,6342,297
4.761389558232932,51.72869477911647,4.438698679712777,1,7733,297
4.78310843373494,51.72869477911647,4.436925658984736,1,7043,297
4.8048273092369485,51.72869477911647,4.432056749450525,0,6426,297
4.826546184738956,51.72869477911647,4.423596597123578,0,6063,297
4.848265060240964,51.72869477911647,4.411177658592244,1,5956,292
4.869983935742972,51.72869477911647,4.394588693899202,1,6220,292
4.89170281124498,51.72869477911647,4.373799856260396,0,5187,292
4.913421686746988,51.72869477911647,4.348980533785585,0,3945,292
4.935140562248996,51.72869477911647,4.32050659890623,0,2955,292
4.956859437751005,51.72869477911647,4.288954600182649,0,2529,292
4.978578313253012,51.72869477911647,4.255081630314599,0,2926,292
5.00029718875502,51.72869477911647,4.219791016136616,0,3902,292
5.022016064257029,51.72869477911647,4.1840854542042365,0,3787,292
5.0437349397590365,51.72869477911647,4.149010592581142,0,2637,292
5.065453815261044,51.72869477911647,4.115593173403214,0,2018,292
5.087172690763053,51.72869477911647,4.084778567016415,0,2187,292
5.1088915662650605,51.72869477911647,4.057372757481829,0,3056,584
5.130610441767068,51.72869477911647,4.03399354734136,0,4212,584
5.152329317269077,51.72869477911647,4.015034962872647,0,5528,584
5.174048192771085,51.72869477911647,4.000647643342834,0,6879,584
5.195767068273092,51.72869477911647,3.9907365221625866,0,5453,584
5.217485943775101,51.72869477911647,3.9849755222487984,0,4080,584
5.239204819277109,51.72869477911647,3.982837474129104,0,2840,1468
5.260923694779117,51.72869477911647,3.983636193882333,0,1997,1468
5.282642570281125,51.72869477911647,3.986576763281244,0,1308,1468
5.304361445783133,51.72869477911647,3.990809615233265,0,1647,1468
5.326080321285141,51.72869477911647,3.9954840575859984,0,2368,1468
5.3477991967871485,51.72869477911647,3.999797318992904,0,3405,1468
5.369518072289157,51.72869477911647,4.003035974246045,0,4700,1468
5.391236947791165,51.72869477911647,4.004607577039614,0,6089,1468
5.4129558232931725,51.72869477911647,4.004061363012196,0,7522,1468
5.434674698795181,51.72869477911647,4.0010978662646215,0,8976,1468
5.45639357429719,51.72869477911647,3.9955681275484336,0,10444,1468
5.478112449799197,51.72869477911647,3.9874638067114434,0,11919,363
5.499831325301205,51.72869477911647,3.976899926715165,0,13400,363
5.521550200803214,51.72869477911647,3.964092183887058,0,14885,363
5.543269076305221,51.72869477911647,3.949330793975309,0,16373,363
5.564987951807229,51.72869477911647,3.932952752841588,0,17862,363
5.5867068273092375,51.72869477911647,3.915314222267112,0,19354,431
5.608425702811245,51.72869477911647,3.8967645451936974,0,20663,431
5.630144578313253,51.72869477911647,3.877623176225019,0,19265,431
5.6518634538152615,51.72869477911647,3.8581605911241583,0,17884,431
5.67358232931727,51.72869477911647,3.838584007644721,0,16524,431
5.695301204819277,51.72869477911647,3.819028495579172,0,15191,431
5.717020080321285,51.72869477911647,3.7995537633941874,0,13892,269
5.738738955823294,51.72869477911647,3.780146579019708,0,12638,269
5.760457831325302,51.72869477911647,3.7607284256020046,0,11444,269
5.782176706827309,51.72869477911647,3.741167638012315,0,10330,269
5.803895582329318,51.72869477911647,3.721294952423298,0,9325,269
5.825614457831326,51.72869477911647,3.700921170915597,0,8469,269
5.847333333333333,51.72869477911647,3.679855528613094,0,7811,269
5.869052208835342,51.72869477911647,3.6579233680054375,0,7403,269
5.89077108433735,51.72869477911647,3.6349818691204505,0,7287,469
5.912489959839357,51.72869477911647,3.6109328315274087,0,7477,469
5.934208835341366,51.72869477911647,3.5857318184555997,0,7951,374
5.955927710843374,51.72869477911647,3.5593933132868694,0,8663,374
5.977646586345382,51.72869477911647,3.5319918656819542,0,9559,374
3.436538152610442,51.74543775100402,7.472249463612102,0,21313,0
3.45825702811245,51.74543775100402,7.466580454301186,0,20182,0
3.479975903614458,51.74543775100402,7.463773541301344,0,19087,0
3.501694779116466,51.74543775100402,7.462501173852214,0,17903,0
3.523413654618474,51.74543775100402,7.46078816862059,0,16767,0
3.5451325301204824,51.74543775100402,7.456105841207364,1,15677,0
3.56685140562249,51.74543775100402,7.4455360955743295,1,14482,0
3.588570281124498,51.74543775100402,7.426004077071258,1,13214,0
3.6102891566265054,51.74543775100402,7.394568926626746,1,11999,0
3.632008032128514,51.74543775100402,7.348751637643278,1,10856,0
3.6537269076305225,51.74543775100402,7.28686866355145,1,9811,0
3.67544578313253,51.74543775100402,7.208331972644652,1,8897,0
3.6971646586345375,51.74543775100402,7.113873014009531,1,8158,0
3.7188835341365465,51.74543775100402,7.0056513127114375,1,7647,0
3.740602409638554,51.74543775100402,6.887218759228382,1,7409,0
3.7623212851405614,51.74543775100402,6.763327181836504,1,7471,0
3.7840401606425695,51.74543775100402,6.639587112712022,1,7827,0
3.8057590361445786,51.74543775100402,6.522006419668189,1,8438,0
3.8274779116465862,51.74543775100402,6.416455093923664,1,7994,151
3.8491967871485935,51.74543775100402,6.328113951357293,1,7481,0
3.8709156626506025,51.74543775100402,6.260968491275207,1,7249,0
3.89263453815261,51.74543775100402,6.217404296959776,1,7322,0
3.9143534136546183,51.74543775100402,6.197948196376132,1,7085,0
3.936072289156627,51.74543775100402,6.20118204987285,1,6296,0
3.9577911646586346,51.74543775100402,6.223836213690409,1,5795,0
3.9795100401606422,51.74543775100402,6.26105024108075,1,5660,0
4.001228915662651,51.74543775100402,6.306771642721745,1,5916,0
4.0229477911646585,51.74543775100402,6.35425124521217,1,6351,198
4.044666666666667,51.74543775100402,6.396586721000517,1,5613,198
4.066385542168675,51.74543775100402,6.427264263672491,0,5126,198
4.088104417670683,51.74543775100402,6.440651568482483,0,4912,198
4.109823293172691,51.74543775100402,6.432402295672555,0,4882,198
4.131542168674699,51.74543775100402,6.399741964629925,0,4244,198
4.153261044176707,51.74543775100402,6.341616721097411,0,3217,198
4.174979919678715,51.74543775100402,6.25869872911814,0,2093,198
4.196698795180723,51.74543775100402,6.1532542543848185,0,1043,198
4.218417670682731,51.74543775100402,6.028892041853764,0,341,198
4.240136546184739,51.74543775100402,5.890219522723927,0,621,198
4.261855421686747,51.74543775100402,5.7424418404494,1,2052,0
4.283574297188755,51.74543775100402,5.590942819817993,1,3540,336
4.305293172690764,51.74543775100402,5.44088716707786,1,5035,336
4.327012048192771,51.74543775100402,5.296879125182975,1,4423,0
4.348730923694779,51.74543775100402,5.162704823408997,0,3064,336
4.370449799196788,51.74543775100402,5.041174596186093,0,1928,336
4.392168674698795,51.74543775100402,4.934069095516136,0,1595,336
4.413887550200803,51.74543775100402,4.842180891410554,0,2294,336
4.435606425702812,51.74543775100402,4.765433217689384,0,3067,336
4.457325301204819,51.74543775100402,4.7030509498843,0,3780,336
4.479044176706827,51.74543775100402,4.653756493963702,0,3389,336
4.500763052208836,51.74543775100402,4.615964923803692,0,3632,336
4.522481927710844,51.74543775100402,4.587957624102072,1,4161,336
4.544200803212852,51.74543775100402,4.568020594133532,1,4392,336
4.56591967871486,51.74543775100402,4.554541018870709,0,3621,336
4.587638554216868,51.74543775100402,4.546062455301443,0,2861,336
4.609357429718876,51.74543775100402,4.541304138346994,0,1873,336
4.631076305220883,51.74543775100402,4.539153085199979,0,864,1574
4.652795180722892,51.74543775100402,4.538638910964364,0,1576,1574
4.6745140562249,51.74543775100402,4.538900915755438,1,2953,1574
4.696232931726907,51.74543775100402,4.539155567733075,1,4411,1574
4.717951807228916,51.74543775100402,4.538670495425546,1,5890,292
4.7396706827309245,51.74543775100402,4.536748928512541,1,7166,292
4.761389558232932,51.74543775100402,4.53272646346311,1,8466,297
4.78310843373494,51.74543775100402,4.525980221811699,1,8706,297
4.8048273092369485,51.74543775100402,4.5159489619547495,1,8215,297
4.826546184738956,51.74543775100402,4.5021614997307084,1,7898,297
4.848265060240964,51.74543775100402,4.484269881784087,1,7557,297
4.869983935742972,51.74543775100402,4.462083150672022,0,6064,292
4.89170281124498,51.74543775100402,4.435597277713517,0,4576,292
4.913421686746988,51.74543775100402,4.405016966053582,0,3100,292
4.935140562248996,51.74543775100402,4.37076557743122,0,1667,292
4.956859437751005,51.74543775100402,4.333480409131715,0,666,292
4.978578313253012,51.74543775100402,4.293991884398995,0,1615,292
5.00029718875502,51.74543775100402,4.253286802396469,0,3045,292
5.022016064257029,51.74543775100402,4.212457456783908,0,4521,292
5.0437349397590365,51.74543775100402,4.172639984899617,0,4231,292
5.065453815261044,51.74543775100402,4.134946566802007,0,3875,292
5.087172690763053,51.74543775100402,4.100396901047772,0,3986,292
5.1088915662650605,51.74543775100402,4.069854640018303,0,4521,292
5.130610441767068,51.74543775100402,4.04397413350736,0,5431,292
5.152329317269077,51.74543775100402,4.023161934490915,0,6530,386
5.174048192771085,51.74543775100402,4.007556160347873,0,7249,386
5.195767068273092,51.74543775100402,3.997025127455599,0,5951,398
5.217485943775101,51.74543775100402,3.99118487877442,0,4773,398
5.239204819277109,51.74543775100402,3.989433511272313,0,3827,398
5.260923694779117,51.74543775100402,3.990998779317404,0,2480,398
5.282642570281125,51.74543775100402,3.994994456521651,0,1005,398
5.304361445783133,51.74543775100402,4.000480472092896,0,273,398
5.326080321285141,51.74543775100402,4.006521912370856,0,1255,1468
5.3477991967871485,51.74543775100402,4.012242533980098,0,2750,1468
5.369518072289157,51.74543775100402,4.016869354588477,0,4249,1468
5.391236947791165,51.74543775100402,4.019766020209246,0,5748,1468
5.4129558232931725,51.74543775100402,4.020453838263239,0,7248,1468
5.434674698795181,51.74543775100402,4.018620475434345,0,8747,1468
5.45639357429719,51.74543775100402,4.014117246096626,0,10247,584
5.478112449799197,51.74543775100402,4.006946601596076,0,11747,584
5.499831325301205,51.74543775100402,3.997241856659546,0,13247,584
5.521550200803214,51.74543775100402,3.985241376497493,0,14746,584
5.543269076305221,51.74543775100402,3.971259441342729,0,16246,584
5.564987951807229,51.74543775100402,3.9556558607244177,0,17746,584
5.5867068273092375,51.74543775100402,3.938806183882648,0,19246,431
5.608425702811245,51.74543775100402,3.921074091191338,0,19875,431
5.630144578313253,51.74543775100402,3.9027872834884567,0,18737,431
5.6518634538152615,51.74543775100402,3.884217922543296,0,17652,431
5.67358232931727,51.74543775100402,3.865568411552821,0,16632,431
5.695301204819277,51.74543775100402,3.846963025749004,0,15689,431
5.717020080321285,51.74543775100402,3.828445596312757,0,14837,269
5.738738955823294,51.74543775100402,3.809983111560467,0,13794,269
5.760457831325302,51.74543775100402,3.791474738765468,0,12710,269
5.782176706827309,51.74543775100402,3.772765415229462,0,11717,269
5.803895582329318,51.74543775100402,3.75366284696441,0,10842,269
5.825614457831326,51.74543775100402,3.7339565286588634,0,10116,269
5.847333333333333,51.74543775100402,3.713437292559537,0,9572,269
5.869052208835342,51.74543775100402,3.6919159231760266,0,9241,269
5.89077108433735,51.74543775100402,3.669239535478225,0,9149,469
5.912489959839357,51.74543775100402,3.645304683289723,1,9301,469
5.934208835341366,51.74543775100402,3.620066504562899,0,9686,411
3.436538152610442,51.76218072289157,7.437145913089106,0,22310,0
3.45825702811245,51.76218072289157,7.434168288055109,0,21410,0
3.479975903614458,51.76218072289157,7.434176529682874,0,20248,0
3.501694779116466,51.76218072289157,7.436039711723408,0,19135,0
3.523413654618474,51.76218072289157,7.438025712091181,0,18012,0
3.5451325301204824,51.76218072289157,7.437880985666307,0,16743,0
3.56685140562249,51.76218072289157,7.432974106028324,1,15514,0
3.588570281124498,51.76218072289157,7.420502401610572,1,14338,0
3.6102891566265054,51.76218072289157,7.397752787340144,1,13228,0
3.632008032128514,51.76218072289157,7.362398242443425,1,12201,0
3.6537269076305225,51.76218072289157,7.312801801754387,1,11281,0
3.67544578313253,51.76218072289157,7.248292444708711,1,10496,0
3.6971646586345375,51.76218072289157,7.169374026629871,1,9878,0
3.7188835341365465,51.76218072289157,7.0778310612646855,1,9460,0
3.740602409638554,51.76218072289157,6.976704336209794,1,9269,0
3.7623212851405614,51.76218072289157,6.870124233243628,1,9319,0
3.7840401606425695,51.76218072289157,6.763008091651069,1,9606,0
3.8057590361445786,51.76218072289157,6.6606469382900215,1,10110,0
3.8274779116465862,51.76218072289157,6.56822313853236,1,9713,0
3.8491967871485935,51.76218072289157,6.490311235742844,1,9296,198
3.8709156626506025,51.76218072289157,6.430417752978944,1,9109,0
3.89263453815261,51.76218072289157,6.390611666617879,1,9168,0
3.9143534136546183,51.76218072289157,6.371286535611825,1,8645,0
3.936072289156627,51.76218072289157,6.371079757989435,1,8011,0
3.9577911646586346,51.76218072289157,6.386956535615444,1,7624,0
3.9795100401606422,51.76218072289157,6.414448337340095,1,6842,0
4.001228915662651,51.76218072289157,6.448020112720521,1,5773,0
4.0229477911646585,51.76218072289157,6.481528780950863,1,4840,198
4.044666666666667,51.76218072289157,6.508728447966305,1,3999,198
4.066385542168675,51.76218072289157,6.523775555083498,0,3318,198
4.088104417670683,51.76218072289157,6.52168936707184,0,3070,198
4.109823293172691,51.76218072289157,6.498729161653058,0,3033,198
4.131542168674699,51.76218072289157,6.452658331690407,0,3399,198
4.153261044176707,51.76218072289157,6.382876478694289,0,1974,198
4.174979919678715,51.76218072289157,6.290412610081605,0,857,198
4.196698795180723,51.76218072289157,6.177784908447856,0,503,198
4.218417670682731,51.76218072289157,6.048744333022791,1,562,0
4.240136546184739,51.76218072289157,5.907929582691047,1,1550,0
4.261855421686747,51.76218072289157,5.760468691200535,1,2537,0
4.283574297188755,51.76218072289157,5.61156679263143,0,3841,336
4.305293172690764,51.76218072289157,5.466119679745318,0,4514,336
4.327012048192771,51.76218072289157,5.328388414203921,0,4806,336
4.348730923694779,51.76218072289157,5.201761785854832,0,4318,336
4.370449799196788,51.76218072289157,5.088621886702751,0,3602,336
4.392168674698795,51.76218072289157,4.990315074211364,0,3436,336
4.413887550200803,51.76218072289157,4.90721807896325,0,3890,336
4.435606425702812,51.76218072289157,4.838878839553191,0,4610,336
4.457325301204819,51.76218072289157,4.784205252362535,0,5455,336
4.479044176706827,51.76218072289157,4.741673091355276,0,5250,336
4.500763052208836,51.76218072289157,4.7095267099093,1,5410,336
4.522481927710844,51.76218072289157,4.685951846560389,1,5894,336
4.544200803212852,51.76218072289157,4.669207492819526,1,5962,336
4.56591967871486,51.76218072289157,4.6577117883258925,0,4464,336
4.587638554216868,51.76218072289157,4.650083945525775,0,2968,336
4.609357429718876,51.76218072289157,4.645149382961278,0,1480,336
4.631076305220883,51.76218072289157,4.641918209657488,0,255,1574
4.652795180722892,51.76218072289157,4.63954807760203,0,1561,1574
4.6745140562249,51.76218072289157,4.63730165306303,0,2994,1574
4.696232931726907,51.76218072289157,4.634507135738216,0,4445,1574
4.717951807228916,51.76218072289157,4.63052793787997,0,5915,1574
4.7396706827309245,51.76218072289157,4.624745255329616,1,7397,1574
4.761389558232932,51.76218072289157,4.616555084621834,1,8885,292
4.78310843373494,51.76218072289157,4.605379381491848,1,10376,292
4.8048273092369485,51.76218072289157,4.5906895322846895,0,9798,292
4.826546184738956,51.76218072289157,4.572039094213052,0,9027,292
4.848265060240964,51.76218072289157,4.549101831566806,0,7621,292
4.869983935742972,51.76218072289157,4.521710444113925,0,6144,292
4.89170281124498,51.76218072289157,4.489891098178961,0,4682,292
4.913421686746988,51.76218072289157,4.453888995771328,0,3255,292
4.935140562248996,51.76218072289157,4.414180805945621,0,1941,292
4.956859437751005,51.76218072289157,4.371470844475257,0,1197,292
4.978578313253012,51.76218072289157,4.326669365484404,0,1897,292
